,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
5952,1987-102-01,1987,30010.0,3.0,10.0,10.0,2.0,3.0,0.6666666666666666,0.0,True,False,1,1,1,1,1,0,1,0.0,0.0,1.2737495153160139,1.3586337760910816,1.396694214876033,1.476978417266187,1.492898081235983,1.5498154981549817,1.5555555555555556,1.712754780416054,1.7147020725388602,1.0,False
5953,1987-103-01,1987,20330.0,2.0,0.0,0.0,1.0,-99.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.2737495153160139,1.3586337760910816,1.396694214876033,1.476978417266187,1.492898081235983,1.5498154981549817,1.5555555555555556,1.712754780416054,1.7147020725388602,0.0,False
5954,1987-104-01,1987,20200.0,2.0,0.0,0.0,1.0,2.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2737495153160139,1.3586337760910816,1.396694214876033,1.476978417266187,1.492898081235983,1.5498154981549817,1.5555555555555556,1.712754780416054,1.7147020725388602,0.0,True
5955,1987-105-01,1987,60020.0,6.0,0.0,0.0,1.0,10.0,0.7777777777777778,0.6666666666666666,True,True,0,0,1,1,1,1,1,1.0,1.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,0.0,True
5956,1987-106-01,1987,80010.0,8.0,2.0,2.0,2.0,5.0,0.7777777777777778,0.2222222222222222,True,False,1,1,1,1,1,1,1,0.0,0.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,1.0,False
5957,1987-107-01,1987,90380.0,9.0,9.0,9.0,1.0,2.0,0.4444444444444444,0.0,False,False,0,0,0,1,0,0,1,1.0,1.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,0.0,True
5958,1987-108-01,1987,80060.0,8.0,3.0,3.0,1.0,3.0,0.6666666666666666,1.0,True,True,0,0,0,1,1,1,1,1.0,1.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,0.0,True
5959,1987-109-01,1987,20400.0,2.0,8.0,8.0,1.0,2.0,0.5555555555555556,0.6666666666666666,True,True,0,0,0,1,0,1,1,1.0,1.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,0.0,True
5960,1987-110-01,1987,10050.0,1.0,0.0,0.0,2.0,2.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,0,1,0.0,0.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,1.0,True
5961,1987-111-01,1987,10130.0,1.0,0.0,0.0,1.0,9.0,0.5555555555555556,1.0,True,True,0,0,0,1,0,1,1,1.0,1.0,1.274168600154679,1.358152686145146,1.4016064257028114,1.4775744528166488,1.4927860696517412,1.550420168067227,1.5757575757575757,1.7127570289550986,1.7147011308562197,0.0,True
5962,1987-112-01,1987,30120.0,3.0,12.0,12.0,2.0,5.0,0.7777777777777778,0.3333333333333333,True,False,1,1,1,1,1,1,1,0.0,0.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,1.0,False
5963,1987-113-01,1987,80120.0,8.0,5.0,5.0,1.0,2.0,1.0,0.8888888888888888,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,1.0,True
5964,1987-114-01,1987,80280.0,8.0,10.0,10.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,1.0,True
5965,1987-115-01,1987,10100.0,1.0,0.0,0.0,2.0,2.0,0.7777777777777778,0.3333333333333333,True,False,1,1,1,1,1,1,1,0.0,0.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,1.0,False
5966,1987-116-01,1987,40060.0,4.0,0.0,0.0,1.0,2.0,0.8888888888888888,0.0,True,False,0,1,1,1,1,1,1,1.0,1.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,0.0,False
5967,1987-117-01,1987,40060.0,4.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2750771604938271,1.3592870544090057,1.407843137254902,1.4783387039026137,1.4932935916542474,1.550785340314136,1.5675675675675675,1.7129086336965633,1.7149306675266043,1.0,False
5968,1987-118-01,1987,30010.0,3.0,6.0,6.0,2.0,3.0,0.5555555555555556,0.5555555555555556,True,True,1,1,1,0,1,0,1,0.0,0.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,True
5969,1987-119-01,1987,90330.0,9.0,13.0,7.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,True
5970,1987-120-01,1987,100030.0,10.0,0.0,0.0,1.0,3.0,0.8888888888888888,0.4444444444444444,True,False,1,1,1,1,1,0,1,1.0,1.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,False
5971,1987-121-01,1987,40050.0,4.0,5.0,5.0,2.0,3.0,0.6666666666666666,0.4444444444444444,True,False,1,1,1,1,1,0,1,0.0,0.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,False
5972,1987-122-01,1987,20270.0,2.0,9.0,9.0,2.0,4.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,True
5973,1987-123-01,1987,40060.0,4.0,6.0,6.0,2.0,2.0,0.6666666666666666,0.1111111111111111,True,False,1,1,1,0,1,1,1,0.0,0.0,1.274932614555256,1.359141791044776,1.4061302681992338,1.4783851375491246,1.4925595238095237,1.5495824634655533,1.575,1.7124319799079113,1.7141937560347602,1.0,False
5974,1987-124-01,1987,20130.0,2.0,0.0,0.0,2.0,2.0,0.5555555555555556,0.0,True,False,1,1,1,1,0,0,1,0.0,0.0,1.2755572636433512,1.3621169916434541,1.4097744360902256,1.479315263908702,1.4931880108991826,1.5507548152004165,1.6222222222222222,1.7127325946058958,1.7146529562982005,1.0,False
5975,1987-125-01,1987,90140.0,9.0,11.0,11.0,2.0,4.0,0.6666666666666666,0.1111111111111111,True,False,1,1,1,1,1,0,1,0.0,0.0,1.2755572636433512,1.3621169916434541,1.4097744360902256,1.479315263908702,1.4931880108991826,1.5507548152004165,1.6222222222222222,1.7127325946058958,1.7146529562982005,1.0,False
5976,1987-126-01,1987,20400.0,2.0,4.0,4.0,1.0,2.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2755572636433512,1.3621169916434541,1.4097744360902256,1.479315263908702,1.4931880108991826,1.5507548152004165,1.6222222222222222,1.7127325946058958,1.7146529562982005,0.0,True
5977,1987-127-01,1987,20220.0,2.0,4.0,4.0,2.0,2.0,0.4444444444444444,0.2222222222222222,False,False,1,1,1,0,0,0,1,0.0,0.0,1.2755572636433512,1.3621169916434541,1.4097744360902256,1.479315263908702,1.4931880108991826,1.5507548152004165,1.6222222222222222,1.7127325946058958,1.7146529562982005,1.0,True
5978,1987-128-01,1987,90320.0,9.0,2.0,2.0,2.0,2.0,1.0,0.8888888888888888,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2755572636433512,1.3621169916434541,1.4097744360902256,1.479315263908702,1.4931880108991826,1.5507548152004165,1.6222222222222222,1.7127325946058958,1.7146529562982005,1.0,True
5979,1987-129-01,1987,10250.0,1.0,0.0,0.0,1.0,2.0,0.5555555555555556,0.4444444444444444,True,False,0,0,0,1,0,1,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,False
5980,1987-130-01,1987,10090.0,1.0,5.0,-99.0,1.0,2.0,0.5555555555555556,0.4444444444444444,True,False,0,0,0,1,0,1,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,False
5981,1987-131-01,1987,100030.0,10.0,0.0,0.0,1.0,3.0,0.5555555555555556,0.7777777777777778,True,True,0,0,0,1,1,0,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,True
5982,1987-132-01,1987,10130.0,1.0,5.0,5.0,1.0,2.0,0.5555555555555556,0.3333333333333333,True,False,0,0,0,1,0,1,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,False
5983,1987-133-01,1987,10090.0,1.0,5.0,5.0,1.0,4.0,0.5555555555555556,0.1111111111111111,True,False,0,0,0,1,0,1,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,False
5984,1987-134-01,1987,20140.0,2.0,11.0,11.0,2.0,2.0,0.7777777777777778,0.5555555555555556,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,1.0,True
5985,1987-135-01,1987,10360.0,1.0,10.0,10.0,1.0,3.0,0.7777777777777778,0.1111111111111111,True,False,0,0,1,1,1,1,1,1.0,1.0,1.2748179379072442,1.3597785977859778,1.4065934065934067,1.479188900747065,1.4925816023738872,1.5513485477178424,1.5769230769230769,1.7127348643006264,1.714972747675537,0.0,False
5986,1987-136-01,1987,10350.0,1.0,6.0,6.0,1.0,9.0,0.5555555555555556,0.5555555555555556,True,True,0,0,0,1,0,1,1,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,True
5987,1987-137-01,1987,10120.0,1.0,0.0,0.0,1.0,2.0,0.4444444444444444,0.4444444444444444,False,False,0,0,0,1,0,0,1,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,True
5988,1987-138-01,1987,90110.0,9.0,9.0,9.0,1.0,2.0,0.3333333333333333,0.1111111111111111,False,False,0,0,0,0,0,1,0,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,True
5989,1987-139-01,1987,10590.0,1.0,9.0,9.0,2.0,2.0,0.7777777777777778,0.6666666666666666,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,1.0,True
5990,1987-140-01,1987,80280.0,8.0,0.0,0.0,1.0,11.0,0.6666666666666666,0.3333333333333333,True,False,0,0,0,1,1,1,1,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,False
5991,1987-141-01,1987,80060.0,8.0,4.0,4.0,1.0,2.0,0.5555555555555556,0.6666666666666666,True,True,0,0,0,1,0,1,1,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,True
5992,1987-142-01,1987,80060.0,8.0,9.0,9.0,2.0,4.0,0.7777777777777778,0.6666666666666666,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,1.0,True
5993,1987-143-01,1987,20180.0,2.0,0.0,0.0,1.0,2.0,0.5555555555555556,0.4444444444444444,True,False,0,0,0,1,0,1,1,1.0,1.0,1.2739778372181887,1.3571428571428572,1.395017793594306,1.4796026959914863,1.4921026653504443,1.5166666666666666,1.5511363636363635,1.7130054189245518,1.7153821554205309,0.0,False
5994,1987-144-01,1987,30010.0,3.0,7.0,7.0,2.0,2.0,0.6666666666666666,0.6666666666666666,True,True,1,1,1,1,1,1,0,0.0,0.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,1.0,True
5995,1987-145-01,1987,80060.0,8.0,4.0,4.0,1.0,3.0,0.5555555555555556,0.4444444444444444,True,False,0,0,0,1,1,0,1,1.0,1.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,0.0,False
5996,1987-146-01,1987,10050.0,1.0,1.0,1.0,1.0,2.0,0.4444444444444444,0.5555555555555556,False,True,0,0,0,1,0,0,1,1.0,1.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,0.0,False
5997,1987-147-01,1987,60010.0,6.0,9.0,9.0,2.0,6.0,0.7777777777777778,0.3333333333333333,True,False,1,1,1,1,1,1,1,0.0,0.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,1.0,False
5998,1987-148-01,1987,30170.0,3.0,12.0,12.0,2.0,-99.0,0.7777777777777778,0.5555555555555556,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,1.0,True
5999,1987-149-01,1987,130020.0,13.0,12.0,12.0,1.5,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2737323675181091,1.3561020036429872,1.3902439024390243,1.48,1.484375,1.4913750616067027,1.5525231719876416,1.7133041848844472,1.7159272263006702,1.0,True
6000,1987-150-01,1987,70030.0,7.0,4.0,4.0,1.0,7.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,1.0,False
6001,1987-151-01,1987,30010.0,3.0,4.0,4.0,2.0,2.0,0.5555555555555556,0.2222222222222222,True,False,1,1,1,0,1,1,0,0.0,0.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,1.0,False
6002,1987-153-01,1987,10130.0,1.0,0.0,0.0,1.0,2.0,0.5555555555555556,0.6666666666666666,True,True,0,0,0,1,0,1,1,1.0,1.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,0.0,True
6003,1987-154-01,1987,90320.0,9.0,1.0,1.0,2.0,7.0,0.5555555555555556,0.3333333333333333,True,False,1,1,1,0,1,1,0,0.0,0.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,1.0,False
6004,1987-155-01,1987,10570.0,1.0,6.0,6.0,2.0,4.0,0.6666666666666666,0.0,True,False,1,1,1,1,1,1,0,0.0,0.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,1.0,False
6005,1987-156-01,1987,20060.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,1.0,True
6006,1987-157-01,1987,10270.0,1.0,0.0,0.0,1.0,2.0,0.5555555555555556,0.7777777777777778,True,True,0,0,0,1,0,1,1,1.0,1.0,1.2738683910232027,1.358695652173913,1.3959044368600682,1.4811020840692335,1.4916338582677164,1.492537313432836,1.553388090349076,1.7134539405281763,1.7161516406498885,0.0,True
6007,1988-001-01,1988,60010.0,6.0,6.0,6.0,2.0,2.0,0.8888888888888888,1.0,True,True,1,1,1,1,1,1,1,1.0,0.0,1.273764258555133,1.3592760180995476,1.3979591836734695,1.4809322033898304,1.491758917589176,1.492537313432836,1.5536172396100565,1.7135135135135136,1.7162420382165604,1.0,True
6008,1988-002-01,1988,10100.0,1.0,0.0,0.0,2.0,3.0,0.8888888888888888,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,1.0,1.273660205245154,1.3589511754068717,1.3966101694915254,1.4809322033898304,1.4852941176470589,1.4916379734382685,1.5533333333333332,1.7135135135135136,1.7162420382165604,1.0,True
6009,1988-003-01,1988,20040.0,2.0,2.0,2.0,2.0,3.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2735562310030395,1.3586269196025293,1.3952702702702702,1.4782608695652173,1.4807624426403105,1.491517088763216,1.5535622757560226,1.7133652047391394,1.7163323782234956,1.0,False
6010,1988-004-01,1988,100030.0,10.0,0.0,0.0,1.0,2.0,0.8888888888888888,0.0,True,False,0,1,1,1,1,1,1,1.0,1.0,1.2738321306494493,1.3592057761732852,1.3973063973063973,1.4809456598447424,1.4857142857142858,1.491517088763216,1.5535622757560226,1.7134247714048212,1.7163323782234956,0.0,False
6011,1988-005-01,1988,10170.0,1.0,8.0,8.0,2.0,2.0,0.6666666666666666,0.6666666666666666,True,True,1,1,1,1,1,1,0,0.0,0.0,1.2737281700835232,1.3588818755635708,1.395973154362416,1.4788732394366197,1.4807760141093473,1.4913962635201574,1.5532786885245902,1.7132765426968626,1.7161043921069383,1.0,True
6012,1988-006-01,1988,40010.0,4.0,0.0,0.0,2.0,3.0,0.5555555555555556,0.6666666666666666,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2735204855842186,1.3582358235823582,1.3933333333333333,1.4657534246575343,1.4811420514628129,1.491154791154791,1.5527123848515865,1.7133956386292835,1.7162849872773538,1.0,True
6013,1988-007-01,1988,20330.0,2.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.8888888888888888,True,True,0,0,0,1,1,1,1,1.0,1.0,1.2735204855842186,1.3582358235823582,1.3933333333333333,1.4657534246575343,1.4811420514628129,1.491154791154791,1.5527123848515865,1.7133956386292835,1.7162849872773538,0.0,True
6014,1988-008-01,1988,30120.0,3.0,12.0,12.0,2.0,12.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.273209549071618,1.3581687612208257,1.396039603960396,1.4736842105263157,1.481338028169014,1.4910385465259022,1.552376085845682,1.7133665421336655,1.7162376866857325,1.0,True
6015,1988-009-01,1988,20210.0,2.0,8.0,-99.0,2.0,3.0,0.7777777777777778,0.4444444444444444,True,False,1,1,1,1,1,1,1,0.0,0.0,1.273209549071618,1.3581687612208257,1.396039603960396,1.4736842105263157,1.481338028169014,1.4910385465259022,1.552376085845682,1.7133665421336655,1.7162376866857325,1.0,False
6016,1988-010-01,1988,90160.0,9.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.0,False,False,0,0,0,1,0,0,0,1.0,1.0,1.273209549071618,1.3581687612208257,1.396039603960396,1.4736842105263157,1.481338028169014,1.4910385465259022,1.552376085845682,1.7133665421336655,1.7162376866857325,0.0,True
6017,1988-011-01,1988,90110.0,9.0,11.0,-99.0,1.0,4.0,0.4444444444444444,0.7777777777777778,False,True,0,0,1,0,0,1,0,1.0,1.0,1.273071104387292,1.3583556747095622,1.396103896103896,1.4691358024691359,1.481195079086116,1.4911721432074547,1.5519877675840978,1.7132490151358075,1.7160532994923858,0.0,False
6018,1988-012-01,1988,40030.0,4.0,0.0,0.0,2.0,2.0,0.5555555555555556,0.5555555555555556,True,True,1,1,1,1,0,1,0,0.0,0.0,1.273071104387292,1.3583556747095622,1.396103896103896,1.4691358024691359,1.481195079086116,1.4911721432074547,1.5519877675840978,1.7132490151358075,1.7160532994923858,1.0,True
6019,1988-013-01,1988,90120.0,9.0,12.0,12.0,2.0,2.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1.0,1.0,1.273071104387292,1.3583556747095622,1.396103896103896,1.4691358024691359,1.481195079086116,1.4911721432074547,1.5519877675840978,1.7132490151358075,1.7160532994923858,1.0,False
6020,1988-014-01,1988,90150.0,9.0,3.0,-99.0,1.0,-99.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0.0,0.0,1.273071104387292,1.3583556747095622,1.396103896103896,1.4691358024691359,1.481195079086116,1.4911721432074547,1.5519877675840978,1.7132490151358075,1.7160532994923858,0.0,True
6021,1988-015-01,1988,10270.0,1.0,0.0,0.0,1.0,2.0,0.7777777777777778,1.0,True,True,0,0,1,1,1,1,1,1.0,1.0,1.273071104387292,1.3583556747095622,1.396103896103896,1.4691358024691359,1.481195079086116,1.4911721432074547,1.5519877675840978,1.7132490151358075,1.7160532994923858,0.0,True
6022,1988-016-01,1988,20400.0,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.0,True,False,1,1,1,1,1,1,0,0.0,0.0,1.2738949754438988,1.3600713012477719,1.4019292604501608,1.4817415730337078,1.4880952380952381,1.4915461896593971,1.5526717557251908,1.7134272689598011,1.7162333544705137,1.0,False
6023,1988-017-01,1988,80100.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0.0,0.0,1.2738949754438988,1.3600713012477719,1.4019292604501608,1.4817415730337078,1.4880952380952381,1.4915461896593971,1.5526717557251908,1.7134272689598011,1.7162333544705137,0.0,True
6024,1988-018-01,1988,10120.0,1.0,4.0,4.0,1.0,3.0,0.6666666666666666,0.3333333333333333,True,False,0,0,0,1,1,1,1,1.0,1.0,1.2733459357277883,1.3589285714285715,1.3980582524271845,1.475609756097561,1.4813773717498244,1.4912968864917873,1.5522159959246051,1.7133084577114428,1.7160532994923858,0.0,False
6025,1988-019-01,1988,40070.0,4.0,0.0,0.0,2.0,4.0,0.4444444444444444,0.1111111111111111,False,False,1,1,1,0,1,0,0,0.0,0.0,1.274065685164213,1.3603202846975089,1.402555910543131,1.4819234819234819,1.4883720930232558,1.491550330639236,1.552618200305033,1.7135459817729908,1.7164131812420786,1.0,True
6026,1988-020-01,1988,70060.0,7.0,4.0,4.0,2.0,4.0,0.3333333333333333,0.8888888888888888,False,True,1,0,0,0,1,1,0,0.0,0.0,1.274065685164213,1.3603202846975089,1.402555910543131,1.4819234819234819,1.4883720930232558,1.491550330639236,1.552618200305033,1.7135459817729908,1.7164131812420786,1.0,False
6027,1988-021-01,1988,80100.0,8.0,0.0,0.0,2.0,3.0,0.3333333333333333,1.0,False,True,0,1,0,1,0,1,0,0.0,0.0,1.2737556561085972,1.3593611357586513,1.3987341772151898,1.4772727272727273,1.4814165497896212,1.491434165442976,1.551776649746193,1.7131028772510868,1.715732826843938,0.0,False
6028,1988-022-01,1988,70060.0,7.0,9.0,-99.0,1.0,3.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2737556561085972,1.3593611357586513,1.3987341772151898,1.4772727272727273,1.4814165497896212,1.491434165442976,1.551776649746193,1.7131028772510868,1.715732826843938,1.0,False
6029,1988-023-01,1988,130020.0,13.0,8.0,8.0,1.5,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2737556561085972,1.3593611357586513,1.3987341772151898,1.4772727272727273,1.4814165497896212,1.491434165442976,1.551776649746193,1.7131028772510868,1.715732826843938,1.0,True
6030,1988-024-01,1988,90400.0,9.0,2.0,2.0,2.0,4.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2733433734939759,1.3580901856763925,1.39375,1.4565217391304348,1.4817927170868348,1.4909535452322737,1.5511651469098278,1.7131334022750775,1.715776161871641,1.0,True
6031,1988-025-01,1988,10050.0,1.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.5555555555555556,True,True,1,1,1,1,1,1,0,0.0,0.0,1.2733433734939759,1.3580901856763925,1.39375,1.4565217391304348,1.4817927170868348,1.4909535452322737,1.5511651469098278,1.7131334022750775,1.715776161871641,1.0,True
6032,1988-026-01,1988,20070.0,2.0,4.0,4.0,1.0,4.0,0.6666666666666666,0.3333333333333333,True,False,0,0,0,1,1,1,1,1.0,1.0,1.2733433734939759,1.3580901856763925,1.39375,1.4565217391304348,1.4817927170868348,1.4909535452322737,1.5511651469098278,1.7131334022750775,1.715776161871641,0.0,False
6033,1988-027-01,1988,10170.0,1.0,10.0,10.0,2.0,2.0,0.7777777777777778,0.6666666666666666,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2733433734939759,1.3580901856763925,1.39375,1.4565217391304348,1.4817927170868348,1.4909535452322737,1.5511651469098278,1.7131334022750775,1.715776161871641,1.0,True
6034,1988-028-01,1988,90160.0,9.0,0.0,0.0,1.0,-99.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0.0,0.0,1.2733433734939759,1.3580901856763925,1.39375,1.4565217391304348,1.4817927170868348,1.4909535452322737,1.5511651469098278,1.7131334022750775,1.715776161871641,0.0,True
6035,1988-029-01,1988,30170.0,3.0,0.0,0.0,1.0,3.0,0.7777777777777778,0.6666666666666666,True,True,0,1,0,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,0.0,True
